Gene symbol	VALUE
SIX6	-3.579956
LOC100506462	0.39869452
XLOC_003809	-0.2338643
ZNF503-AS1	2.8520207
EIF3C	-0.7036772
NDUFA4	-0.27653113
PDE11A	-0.011350328
	0.22508444
RBM12B	0.98194456
PON3	-3.8404644
XLOC_l2_005503	-1.6422138
BCL2L10	0.3341995
C1orf70	0.202826
GFPT2	-3.312336
XLOC_011592	0.13547398
INCENP	-0.8026093
IL10RA	-3.887751
LOC728208	0.13968062
	0.1492328
XLOC_009451	-0.31626946
TPT1	0.87835884
HBXIP	-0.6339513
MUSK	0.37726784
TTC13	1.586194
ZNF185	-0.8635124
MANSC4	-0.67308164
XLOC_006567	0.2436219
ARG1	-1.7671821
KRTAP9-6	0.2710351
SLIT3	-0.3037944
XLOC_013541	-1.1546034
ZNF577	0.8750663
XLOC_004201	0.1564513
XLOC_008225	-0.6925239
DNAJC3	1.9870424
HMGN5	0.7135572
BRCA2	-0.08790868
MAVS	-0.64745796
XLOC_001197	-0.6493373
DAND5	-1.5483032
FAAH2	1.3443413
FLJ10038	-0.3561373
XLOC_010284	-0.20579259
ANKMY1	1.0275384
	0.9203011
CDK2	-0.05698213
	0.1634519
RNF223	0.829893
NHLRC3	0.48431587
SMPD1	-1.3145312
LOC339988	0.4758206
XLOC_007189	0.16447134
HSP90B3P	0.7901603
EFCAB4B	0.16446245
	1.8106635
LOC643201	-1.748804
TAS2R20	0.60565954
C17orf62	0.1180639
XLOC_003305	0.16414982
SSX3	-1.4103659
	-0.7342892
XLOC_000776	-0.6130748
COL4A3BP	0.09086513
TJP2	0.6502581
XLOC_012171	-0.27018407
XLOC_003204	2.572732
CHD8	-0.40817544
XLOC_007178	0.31402513
LYZL4	0.09741926
XLOC_005747	0.16134028
TMEM163	-0.26715046
XLOC_005263	0.1602095
	0.96175957
OTOL1	0.15900946
C1orf124	1.2098747
	4.7071757
FAM205B	0.15770867
CAPN5	0.96225643
EPB41L4B	0.15682128
PQBP1	0.13139056
SUSD3	-5.0279245
XLOC_004651	0.15548423
XLOC_010585	0.15502526
MGC16142	0.89951277
	0.15413745
XLOC_007283	0.1537
FOXO3	0.14040464
BCL2L13	-0.41136074
VAMP1	-2.0849853
	0.11870318
UQCR11	0.5474052
COL22A1	0.15125799
ANK2	-0.38812792
LOC100287718	0.44775787
XLOC_000814	0.15020716
NME7	-0.013902605
LAMB1	-0.61221325
CCDC129	0.6064548
XLOC_002184	0.54416156
	0.14888553
TCEAL6	-2.7922783
CDH3	0.9612485
DOLK	0.40599057
XLOC_009677	0.36657023
	-0.63847154
UFSP1	1.0295955
XLOC_003917	0.14823109
	2.603391
XLOC_001287	1.2840432
HLA-DQB1	-3.1009016
XLOC_l2_002886	-3.2672899
	1.2855151
ZNF655	-3.4996216
XLOC_008054	0.14955658
	0.14993949
TTC3	-0.29576674
XLOC_009913	-3.195974
FAM108A1	-0.5662508
ZNF461	0.21653837
CRTC2	-0.6849222
PRO0628	-1.218996
	0.02004281
XLOC_l2_006449	0.022545606
NPIP	-0.36062527
XLOC_008604	0.027646195
TBL1Y	0.25899023
SMTNL2	0.032665763
LOC100287765	-0.50039226
XLOC_013647	0.664874
CYBB	-3.5590506
HMBS	-0.042184744
XLOC_007775	-0.56037986
	0.4548566
LOC349196	-0.57822984
ATXN1	0.5518147
XLOC_003235	-0.2715616
XLOC_000462	0.0601647
PSME3	0.22092721
LPHN3	-2.1818218
FAH	-1.216651
XLOC_010987	-1.154873
XLOC_003095	0.07222895
LOC100128095	0.0745722
XLOC_008501	0.35812008
LOC253962	1.4016314
XLOC_005150	2.0661387
CACNA1D	-0.48822972
XLOC_009583	-2.263336
LRRFIP1	0.6778765
XLOC_009926	1.4112756
	-0.49943525
EXOC5	0.46724123
XLOC_l2_014197	-0.043204233
UBE2C	0.21695998
MS4A12	0.10310576
HOXD1	-3.8547916
LOC100506586	0.10714555
GSK3B	0.57950217
FLVCR1-AS1	0.29158735
LOC100132249	1.386525
MMAA	1.5207896
OK/SW-CL.58	-0.84388596
BUTR1	0.06753037
XLOC_l2_010591	1.0850568
MUC22	0.6568365
DTX2P1-UPK3BP1-PMS2P11	-0.41169745
MCM7	-0.123240456
FAM95B1	1.3705525
CXXC4	-4.1961846
SNAPC4	-0.43425465
	0.07462805
KDM4C	0.3658398
BPIFB1	0.13598274
FAM136A	0.92412186
	0.64786524
PHRF1	0.06946944
WDR25	0.3473171
XLOC_001515	1.0225997
XLOC_008366	0.14374442
PRDM16	3.152899
LOC729887	-0.33209997
LOC284244	0.45871973
SLC22A15	3.3199618
XLOC_000478	1.2831309
ZNF35	1.4668994
	0.5602746
XLOC_009249	0.9526821
LOC151657	-0.376977
MKL2	-0.6897126
FLJ41350	0.15448733
FGF1	-0.5411506
CNOT3	0.32799155
EPN3	2.3261855
XLOC_007727	0.1579356
XLOC_004452	0.158512
DCAF11	0.2884703
XLOC_l2_013730	-0.76982236
ANKS1B	0.16008808
XLOC_008512	-1.4447466
LEP	-0.08746119
LOC100505540	0.11992312
GPR135	0.66220486
LOC100505545	0.16191179
DDX39B	0.64442164
XLOC_011407	0.16242222
USP48	0.10298727
ACE	0.15363939
NOC3L	0.083805054
DKFZP434L187	0.16298254
LRP1	-0.5142498
LOC147646	-0.746346
XLOC_l2_001875	0.62099653
GLT25D1	0.11984588
SRRM4	0.30141315
LINC00467	1.0206518
LOC729178	0.22318685
CALD1	-5.432063
PIK3R2	-0.48852348
SNORD12B	-0.7817612
NEFH	-4.87878
XLOC_005479	-0.44165847
GINS2	-0.5275154
KRTAP10-10	-0.18335389
KRT7	-0.66995436
SLAIN2	0.95550364
SEC11A	-0.53834057
ARHGAP15	-4.2798247
PDCD2	0.25042537
FAM171A1	0.38335216
XLOC_014338	1.0527264
GALK1	-1.3863869
LOC100129399	-0.99725634
FLJ37035	1.6850891
XLOC_l2_012054	-1.0418998
LOC283028	0.5001583
ZMYM4	-1.1339874
SMC3	0.5692463
CEACAM5	3.5959778
POLR2F	0.15447095
MC1R	-1.6029919
XLOC_002487	1.0942688
RELL2	-1.4168777
PRR4	-0.31752208
XLOC_010016	1.4542941
CSNK2B	0.4327079
CHAF1A	-0.54208475
C10orf2	2.0864878
CACYBP	0.028024578
PSEN1	0.51431847
MRS2	0.4492997
PTGS2	-4.229506
XLOC_006734	0.14922799
MYH7	-1.2928014
	0.33686146
LOC100287803	1.3637009
SETD5	0.2759561
LDLRAD2	-2.483273
PLGLB1	0.20204204
ZADH2	-0.023683589
SLC6A5	0.58339787
XLOC_002221	0.05426812
PCDHA1	-0.19662267
	1.1007506
	0.14804935
XLOC_002066	0.14818299
TMEM167B	0.76647425
	0.62871593
CYTH3	-1.1641092
CD300LD	0.14957069
ZNF277	-0.4157295
	0.15048672
FOXK2	0.9943469
FAM87B	0.3417699
LOC390937	0.6362171
AMMECR1L	-0.19027995
	0.8431916
	0.1422777
	0.61162305
CNTNAP3B	-1.4960757
ATG16L1	1.3497177
LIN7B	-1.714758
MKRN1	-0.19133762
PRKACB	-4.1336493
C11orf63	-3.3567085
RAD54B	0.24539575
XLOC_003853	3.6740072
LOC285629	0.05502983
PGC	-3.2325656
TOP2B	-1.0924064
LOC100506571	0.9008247
XLOC_013602	0.57227767
XLOC_011306	-1.2369125
EIF2AK2	0.41949552
NANOS3	2.4326143
	1.7829806
MRPL22	0.4018765
MDM1	2.739406
WRN	-0.102716304
FNDC5	-1.6727846
XLOC_000699	0.08548899
NOVA2	-1.6171347
HNRNPA1L2	-0.44726467
LOC100130476	-0.5932971
	-0.74019814
TP73	0.2957506
C2orf78	0.7630859
PRB1	0.30180275
CTAGE1	2.183357
NFIX	1.3248445
EXOSC5	0.61163425
DDR2	-5.4018035
TRAPPC6A	1.4009485
SENP6	0.6198178
ARPP19	0.001185333
FAM114A1	-1.1691055
MIAT	0.4140281
LOC100507472	-0.14553115
XLOC_011074	0.122809835
	-0.40197465
XLOC_012031	-0.75868726
EFHC2	0.20265773
AKR7L	0.7434501
XLOC_010629	0.13073535
PRSS41	0.13221385
COX16	-0.06604872
	0.16077332
PCDHGA8	0.13641277
XLOC_009097	2.4857068
	-1.848157
LRRC57	0.9071446
XLOC_l2_001875	-0.30892476
LOC100288092	1.1822757
CDK8	1.3193402
XLOC_006169	1.5318637
RPS3A	0.27959457
SEC24A	-0.5561537
XBP1	0.14352801
PCDH1	1.9970771
	0.9441262
LGALS7	0.6058597
	0.07327094
XLOC_007911	-1.2669477
LRRC49	0.7735367
	1.9476194
EXOC8	0.8147211
XLOC_000824	0.15608044
XLOC_000041	0.70567554
BRD3	-0.4631853
GRHL2	2.7843232
XLOC_l2_013153	0.15835051
FAM120A	0.19669726
LOC100652774	0.5454569
STYK1	2.9961615
PIGC	1.1394567
CDC42BPA	0.1491213
ANKRD63	0.12427595
XLOC_011252	0.16114525
ADIPOQ	0.11195548
LOC401320	-1.1176062
C17orf87	-0.8304654
TOE1	1.1269445
TMEM18	-0.0519976
UQCRB	-0.15048131
AVL9	0.7597008
DLGAP3	1.3656663
WFDC6	0.092328094
	0.118932046
	0.36725757
C3orf71	-0.4314084
LHCGR	0.14438456
SPATA12	1.1102242
XLOC_011682	-0.49113747
EGR4	0.16089915
	1.2928966
LETMD1	-0.91133106
ADAMTSL2	-0.6234538
MRPL18	0.4766435
XLOC_000617	0.15928085
SCAF1	0.20864011
CAV1	-6.940625
EMP1	-1.1994878
DMRT3	0.15791108
HIST1H4H	0.37523833
	0.19696315
XLOC_003156	-0.6183591
XLOC_005195	0.15637492
C1orf52	-0.38922498
XLOC_013917	0.15556793
XLOC_008416	0.15516086
HSH2D	0.8917332
OR51G1	-0.007670574
ZNHIT6	0.8178215
PRY2	1.9953921
KLF2	0.26046562
LOC100506120	0.52077895
FCRL3	0.114089735
LOC100506655	1.3634899
XLOC_l2_006036	0.15112233
CGREF1	0.006140796
ARL6IP6	-0.088563114
SPARCL1	-2.376479
XLOC_004881	0.8736554
CEP250	-1.0810987
C19orf22	0.3364725
LOC100506054	0.7688369
XLOC_006433	-0.13077405
OGFOD1	-0.6370687
NUDT10	-0.28276747
XLOC_006721	-1.6413883
ACOT6	0.08308177
C12orf76	-1.8491018
XLOC_009723	0.95141566
XLOC_000357	0.47570127
PPWD1	-0.40240467
LOC100505964	0.14770226
PPP2R1B	-0.43737113
HOOK1	3.0765514
XLOC_002128	0.14824243
LOC348840	0.5974427
FLJ43944	0.1488359
	0.21973738
XLOC_003269	0.14961194
CRYBB1	-0.6437339
	0.31555068
MUC1	-3.134119
XLOC_001095	-0.20681186
Q2Z8W5	-0.49284306
LOC285556	0.014876412
	0.0714239
LOC389831	-0.33141565
BOLA2B	0.3249216
AQP10	-3.9151201
SLC5A11	-0.862668
CXCL12	-5.703735
MSRA	0.6642322
TECPR1	-0.44007975
RNF6	2.0984292
	2.1622317
APITD1	-1.232831
XLOC_006765	0.04736442
UBQLN2	0.07515431
XLOC_l2_010448	0.052421946
XLOC_013593	0.6339842
XLOC_007585	0.057071395
PLCD4	0.05946973
XLOC_003264	0.5422549
PHF20L1	1.1114869
MAP7D3	-0.16509925
LOC440131	0.069063894
KIAA0319	-0.035383973
LOC100653007	-0.28267142
	0.07598976
FAM125B	0.76524305
XLOC_011016	0.4257407
XLOC_006844	-0.38641927
CCBL2	1.7321314
XLOC_011380	1.5224092
XLOC_008244	0.472857
P39194	0.091549344
	0.014857518
PRDM15	0.003645379
TLR1	-3.785608
ARF1	0.60638046
XLOC_002244	0.10387606
XLOC_003486	0.10583164
XLOC_l2_003053	-0.17643411
TMEM64	-0.37372303
GJB5	2.5217292
LCLAT1	0.23270038
ST18	0.11516386
XLOC_002264	0.32812607
LOC100505894	0.8938031
XLOC_002289	0.12204168
GTPBP4	0.13750745
SBF1	1.5182343
LINC00320	1.6539699
XLOC_003365	0.4499773
EPHA3	-4.0978527
SNORA18	0.5902204
ATP2B4	-3.3135202
XLOC_l2_014048	0.31310266
MTRF1	-0.4542141
	0.8856106
ZNF385D	-3.0626051
	-0.31612012
ANKRD30A	-2.9609916
ALG9	-0.037004385
XLOC_006983	0.78259975
LOC100130744	1.1040034
C17orf51	1.6676106
TFDP1	0.644434
XLOC_009628	0.70390123
	1.5132614
LOC100287482	-1.0136204
UTP11L	-0.23931304
	0.7552704
TDRD7	-0.22806458
CTNS	0.17479938
TWIST2	-0.35596034
BCAP29	-1.4373608
IFNE	0.15496518
COX4NB	0.15272799
PLXNA2	0.15613078
ADAMTSL5	0.47451252
LOC400550	-0.8947664
MYBPH	-2.7810173
	0.15805706
DPP10	0.42225847
HP	-4.9184
HSPA9	1.4121809
SMCR6	0.87948126
XLOC_003560	-0.99999005
TMEM56	-4.139699
SPG20	-3.9465888
CDH1	2.6467524
	0.11152574
F8A1	-0.69948393
CCHCR1	-0.29369074
LPCAT3	-0.014471066
GOLGA8E	0.5192658
LOC286109	0.43240833
	-0.14834721
PTDSS1	-0.64599615
	0.1603588
HEXIM2	-0.5513877
	-0.33575585
CHST14	-1.0690998
XLOC_008506	0.15991521
XLOC_011535	-0.43341166
LOC645485	0.15949737
F7	-0.2303978
DUS4L	0.45043564
EIF3J	0.48250666
C11orf46	-1.0882007
	0.03652193
CXCR1	-0.11068859
AGMAT	-0.6734715
GCFC1	-0.21910575
XLOC_006726	2.054321
LINC00442	0.3476615
HCG18	-0.74897766
NDUFB11	0.20994754
XLOC_l2_008560	0.4975281
ORMDL1	0.4633551
HERC2P7	0.1893254
GPSM1	-0.44894764
RTN4IP1	0.3223067
FAM53B	1.5097324
CSNK2A1	1.0951343
HECA	0.4292679
ZNF518B	-1.4797406
PHGDH	1.6515962
KRTAP6-1	1.0602385
FAM75C2	0.510547
TRMT2B	-0.3476248
PRUNE2	0.13103676
LOC202181	-0.9311747
XLOC_007559	1.4337115
WFDC12	0.14877167
LOC100287558	0.14849737
TES	1.7206184
XLOC_003200	3.166782
XLOC_013905	1.0045056
SLC24A4	1.7200656
ARL17B	0.44857976
ATPAF2	0.33827677
DSCC1	0.39505106
XLOC_003680	0.14724141
PRKAR1B	-0.90804577
XLOC_005173	0.14738879
Q9B8G3	-1.9330554
	0.12204911
XLOC_007796	0.14791867
USP20	-1.7679577
LOC653712	1.6584326
	0.79427046
XLOC_l2_009320	5.7532268
CST9L	0.14975953
OR10G8	0.43056586
GRM6	1.3391763
BRWD1	0.08152488
CES1	-3.634866
CERS5	-0.6218643
	0.35846984
ESR1	-0.5915122
	-0.52320933
XLOC_002942	0.02468637
STYXL1	0.66255474
XLOC_l2_011283	0.032191552
	0.034664147
PRSS50	-0.6134382
	3.2031343
GRIA4	-3.5385087
CENPO	0.41178134
XLOC_008372	0.04705367
XLOC_007504	0.04972427
KCNJ10	-2.920117
HEATR7A	1.5334002
XLOC_014122	0.16164674
FLJ35390	0.7391369
ADAMTS1	-4.263801
XLOC_l2_006404	-0.45171827
	0.06634873
TFEB	-0.060368598
	0.07105591
	2.141826
XLOC_001649	0.43037188
XLOC_010807	1.2417183
LOC100653284	-0.21869941
REG4	3.6401012
FLJ42392	0.4122133
PHLDB3	-3.0473835
XLOC_012826	-0.51472086
XLOC_l2_001332	-0.31897643
SUPT5H	0.39703
	0.6300142
FKTN	0.7008634
XLOC_l2_007928	-3.0235705
XLOC_002884	0.10130456
SIPA1L1	0.51551723
OR2G2	-0.984635
	0.10714091
ZNF672	-0.11987217
CHI3L2	-4.861947
HLA-C	-1.4406862
XLOC_013949	1.2985193
MYADML	-0.1215274
CYP1B1-AS1	0.94439787
GJB3	1.6493946
LCE1B	1.3635411
ARL6IP4	0.65927887
XLOC_005531	0.5125061
CD74	-1.7140803
	-0.77252525
TMEM9	0.2480745
XLOC_009463	-3.2597003
	0.25606182
XLOC_l2_013458	0.13327034
TGFA	1.4752574
HPS4	0.2514554
RNF7	1.316637
LOC285084	-0.16671515
LOC100506874	-1.3217993
ISCA1	1.086342
PRR5-ARHGAP8	3.383063
MYO1C	-0.5057736
	0.067692675
LOC399708	0.1450308
MAML1	1.019681
FBLN1	-4.5069456
LOC100131372	0.5804458
ZNF605	1.1059548
PPP2R5E	0.32483482
TAS2R9	-0.22677183
COMMD4	-1.4310579
UNC80	0.27298638
EOMES	0.1531713
NACAP1	0.039536413
XLOC_009194	-2.604227
SLC7A2	-9.757345
EIF2B5	0.33404055
CERS1	-3.7554858
	0.8900294
SNORD113-6	1.0165422
VIPR2	-0.25625464
MTCP1NB	0.07620903
ANXA3	2.6848345
MMACHC	1.5995549
LOC440131	-1.0048012
GOLM1	1.3104955
	1.0159769
XLOC_011406	0.28340536
XLOC_l2_015752	1.3319278
MAF	-6.0829997
CCDC107	0.11582284
CD28	-2.1015215
TAS1R3	0.5708485
NRP2	-1.1997023
RAPGEF6	-0.8869963
TNFAIP8L1	-0.8381443
GATA4	-1.0146463
	-1.3006039
LINC00474	0.39910603
XLOC_004536	-0.39560932
WIPI2	-0.49887
GSTM4	-2.6507864
OR52R1	0.15734154
XLOC_011706	-0.5277492
PPP1R12B	-1.2182856
ZDHHC15	-1.6570091
KIR3DL1	3.1975758
LINC00470	-4.8178124
XLOC_012528	0.1552157
CCR8	0.15505336
HLA-J	-1.6495676
KC6	-1.7797021
MLLT3	2.2666035
ZNF442	0.77520657
LOC100288428	0.1531891
CHIC1	-3.3164554
XLOC_001136	0.15244748
SLC46A3	-2.712054
CHAF1A	-0.022100504
SLC1A7	0.28240395
RRAD	-1.3090533
XLOC_002515	0.23532318
FLJ27354	-1.8977064
STAT3	1.2888312
RPAP1	-0.4030763
HTR2A	-0.10553793
GPATCH1	0.84861666
XLOC_006360	0.14837277
LOX	-7.4173117
LUZP1	0.6680994
ZNF14	1.0694866
UBP1	-0.16343787
RHBDL1	0.17586032
OCIAD2	3.0060797
XLOC_007054	2.210826
TLR7	-2.6888263
	0.14692348
LOC100505687	0.4201288
	0.5334658
MDM4	0.048767228
XLOC_007466	0.6562805
UBE2NL	0.11569982
XLOC_l2_014219	0.14817569
SH2D2A	-0.080974035
	-5.145482
MVD	0.45672026
MTRNR2L9	0.3196888
XLOC_l2_006417	-0.81889683
ADCY6	0.45729545
DGKQ	1.0673113
	-0.011717858
COL18A1	-0.42199326
MAP3K7	-0.40728292
XLOC_010372	1.3861991
MGC21881	1.348877
CCDC144A	-0.53275937
MAMSTR	-1.626102
LOC254896	-0.9696026
BIN2	-3.9738483
SNHG5	-0.06675536
ESR1	-3.858041
XLOC_008826	5.327569
LOC646890	0.04445032
XLOC_008370	-2.324318
MRPL23-AS1	1.9502709
CTSE	0.73133284
C7orf54	1.5053129
EEF1A1	0.026163073
FLJ46552	0.06376931
KRTAP10-11	0.06607999
GSS	0.3796634
MPV17L	-3.550373
ZNF7	0.19921972
GSTP1	1.3783817
SLC12A8	2.6832194
ITGAD	0.084184565
XLOC_009546	0.08647302
XLOC_004118	0.08847593
MRPL35	0.3862905
XLOC_001913	0.8059734
HILPDA	-0.4916793
SCGBL	1.0863045
OSCP1	0.037378207
XLOC_006683	0.10078135
MUTYH	-0.2739096
KCNJ9	0.10461619
LTK	0.436942
KIF2B	0.47674447
SPINK1	3.0698195
PLAC2	-1.2859454
FSHR	0.4633758
TNFRSF14	0.0801095
TMEM156	-1.0151616
XLOC_005260	0.11891224
	-0.23229116
SNHG5	0.06565854
PRDM2	0.6259342
XLOC_l2_011793	0.49828878
SLC22A11	3.677443
PRKCD	-1.2475243
TMX2	0.8011379
LOC100506546	-1.8180109
	0.43535894
XLOC_001067	0.15239626
VPS4B	0.97700495
NUP50	0.7758503
PKDCC	1.5222507
SEMA4F	-1.595253
LOC645206	-1.0220368
XLOC_013694	0.5740204
RBM6	0.61280644
PCGF5	-1.0244694
XLOC_l2_013696	0.76000404
XLOC_002720	0.14773828
LRP8	0.18857768
AIFM3	3.409295
DKK4	4.532235
	-0.01836487
LAS1L	-0.20862105
XLOC_l2_014579	0.15212606
XLOC_001595	0.15274191
XLOC_000057	0.1533309
XLOC_007231	0.7792354
TMEM97	0.1956969
PRAMEF13	-0.39492127
XLOC_l2_001089	-1.303513
KIAA0494	0.032884654
XLOC_l2_012432	0.94106257
PTPN11	0.15646704
NINJ1	0.09629259
XLOC_001733	0.15734723
LOC550643	0.1936789
KDM5B	-1.9879665
EVC2	-1.5236131
CCDC155	0.15809867
ABRA	0.15821551
CD300E	0.26321876
	0.9031383
CCDC103	1.8540143
LOC730081	0.19960181
LOC100506992	-0.495615
XLOC_005458	1.332622
	0.119241476
	0.15822059
DNAJC16	0.5803872
XLOC_006850	0.15798569
OR10K2	0.15783818
NOXA1	2.0610635
XLOC_006407	0.15727907
	-0.47638133
ZNF217	-2.5486383
ZNF485	0.9634652
	0.10264118
XLOC_014287	0.13017492
KRTAP4-12	0.8581786
MOXD1	-6.445558
LOC100507420	-1.0545212
C7orf58	-0.53470325
TMEM151A	0.5388836
GLYCAM1	0.15409803
C10orf112	0.9527124
PHKB	-0.107174754
LOC100507376	1.1890421
LOC100129936	1.6972675
SEMA3D	-2.3446965
OMD	0.15195812
PARP4	0.65526867
TBC1D3B	1.8826056
DNAH12	0.1508353
HGSNAT	0.1631747
MTMR3	0.58249474
	-0.8417872
XLOC_000486	0.1494772
GPCPD1	0.083374955
P2RX3	0.5950614
	0.66448784
SRRT	0.001803315
IAPP	0.19047682
XLOC_012695	0.14755633
DLC1	-0.12738344
ACO2	0.88131803
XLOC_006315	1.00451
ABCC6	-3.6387174
CXCL16	2.0392141
XLOC_010859	-0.61354524
	0.13023575
XLOC_003365	0.999406
	3.1700287
XLOC_004416	0.14671208
USP26	0.1467812
XLOC_l2_015038	0.30434853
TGFB1	-1.8409147
RBFOX2	0.20443548
SNORD114-22	-3.2084317
CD79A	0.4758405
ATP1A1OS	0.7313847
BPIFA4P	0.14909168
DICER1	-0.50127226
ALKBH4	-0.17208575
STARD9	-0.7258153
XLOC_004943	0.61484677
	0.97650474
XLOC_008434	0.696368
ZNF585A	-1.8942908
JPH3	-0.39602807
LOC340073	0.8122513
BMP4	4.216234
	0.6744871
	-0.20745921
PMFBP1	1.1305214
OR2T6	0.036972597
RASD2	-1.7251239
PLXDC1	-1.6422988
C9	0.047029693
LSM12	0.7683974
MTRF1	0.7864653
XLOC_l2_008289	0.63408095
HSPG2	0.030380214
ANKDD1B	0.05876468
AFTPH	1.4400234
LOC100289211	0.06580545
TMEM30B	1.0308275
LOC100506073	-0.52061987
ESPN	0.73855203
WDR4	0.43609425
VIP	1.9397285
SMCHD1	1.279767
CXCL12	-0.43122035
XLOC_011378	-2.707864
ROPN1L	-0.65923834
MR1	-3.3888226
AUTS2	-0.40402606
PYROXD2	-0.9364191
FAM206A	0.40770808
BEST3	4.582845
XLOC_007095	0.09847759
	0.10019311
XLOC_010043	0.10220544
OR5H2	0.1040996
PCID2	-0.6741552
LOC100506178	-1.382535
XLOC_000902	0.10953546
FAM164A	0.11306697
NAV1	-2.119121
XLOC_006775	0.11650086
	-0.2103004
XLOC_010915	0.68373996
	0.118993804
GLOD5	2.2716665
SETDB2	0.3793431
	0.4216189
	0.12740229
CLCN5	1.236669
FAM205B	0.13020778
NT5DC1	0.35442266
HIST1H2BK	-1.6586227
CAMSAP2	-0.21586512
LOC653550	0.13534543
VSTM2B	0.13654576
XLOC_014018	-2.7199612
CALCRL	-0.1335402
PHYH	0.52775776
SEC16B	1.8801404
XLOC_l2_011263	0.14306957
SYNGR1	-3.1542282
XLOC_012083	0.013980785
TLX1NB	4.9235196
	-0.5633594
XLOC_005132	0.8930912
ARHGAP30	-2.5763974
PARVG	-0.15496877
XLOC_012575	0.14975116
BRCA1	-0.31353474
RAB40C	0.51618755
THBS3	-1.0149984
INSL4	-3.0938282
LCMT2	0.79228973
MAGOHB	0.108161025
BRK1	-0.08873365
CBFA2T2	-0.5923681
ZNF610	-0.33698946
METTL14	0.39249417
SNORA28	-0.5756912
CPE	-9.265952
SIAH1	0.83650213
RNF7	1.0620097
CCDC6	0.6810847
PRPF38B	0.60427177
GK2	0.15720597
EBI3	-4.070999
XLOC_007568	0.4987874
PRPF40A	-1.4552059
	0.07077363
XLOC_005063	0.15724546
XLOC_l2_014686	1.0707237
ANKFY1	1.0472958
OTOP1	0.5347844
MLLT10	0.015174093
XLOC_001964	0.15673767
RPL30	-0.049608298
MARCH6	-0.9183417
LINC00324	0.11198572
GOLGA1	0.26556027
	0.26307845
XLOC_006586	0.15550478
SPATA2	-0.09086272
ZNF234	-1.3260165
LOC100507566	0.15465295
MADD	-0.22436713
XLOC_009372	0.15405321
RXFP1	0.15374452
COPS7A	0.16385555
ZMAT3	0.41018775
LOC255512	1.1338062
PTPN11	0.64049816
	0.15810607
XLOC_000762	1.4245961
GJB6	0.15140216
MCPH1	0.050626714
SNORD42A	1.7699194
GTPBP8	0.009631142
XLOC_009231	0.15002738
ARAF2P	-0.040614232
SLC34A2	0.14936835
XLOC_003671	0.15250938
CSF3	0.14880705
UBE3C	0.036571566
CCDC76	0.9731616
MBLAC2	-0.13859557
DUSP8	0.8002996
EGFEM1P	-0.94624597
INO80D	0.65711606
	0.54017216
XLOC_012457	0.52371114
LDHC	-2.060663
XLOC_001873	0.3127928
XLOC_009898	1.0922928
BRD9	0.676021
RASSF4	-5.257199
XLOC_002477	0.14633499
PRDM16	1.379288
C9orf147	0.14641392
CCDC36	-1.6310496
XLOC_005341	-7.448349
KCNC4	-0.28695685
GRIP1	-1.5817547
WHAMMP3	-0.37951222
SNORD114-20	-2.7240007
PTRF	-0.9059028
SERINC2	1.6662116
LOC643085	0.14878578
XLOC_003422	1.22424
XLOC_l2_008221	0.14984928
ANXA9	1.6388688
XLOC_l2_015213	-1.5315232
KIF20A	-0.83813953
FAM172BP	0.8521086
ABCA8	-0.6411161
ATG2A	-1.2171726
ENOX1	-4.1734405
OR51B6	0.017330913
MED29	2.6576145
XLOC_l2_006101	-0.68106294
THPO	-0.274204
KIRREL3	-0.09296467
LOC100506929	0.029584477
OR2C3	0.03203496
HS6ST2	-4.057163
SENP3	-0.21344948
STXBP4	-0.10625845
C3orf51	0.027596422
ALS2	0.7848044
	0.6053009
DTD1	1.855855
GRIP1	-0.7113782
GBE1	-2.1111612
KIAA1530	0.92147446
XLOC_002746	0.060879946
XLOC_008636	0.23443724
XLOC_006712	-2.3765395
LOC100128348	0.14577405
XLOC_006188	0.18705706
HERC1	-1.4016458
NXPH2	1.2926564
NUP205	-0.7473363
HNRNPK	0.41073224
LOC100130278	0.081264645
XLOC_011350	3.1320903
TMPRSS3	-1.4167671
	0.31594226
EFCAB5	0.09173318
GSTM3	-3.0763607
ADAD1	0.2804801
LOC150568	0.09808077
TBCCD1	0.71361315
FAM193A	0.67963463
CCDC90B	-0.3197346
LOC400756	-1.5812283
XLOC_l2_003764	0.10746821
CKAP2	0.86923593
CPN2	-1.9977133
XLOC_006178	0.89980936
PCGF6	0.026911745
CDKN1B	-0.12874117
FBXO30	-0.21803184
SMC1A	-0.0080376
OAS2	-2.0193684
EDNRB	-1.4116201
LRRC38	-5.7158422
APBA2	-3.8103223
GMCL1	0.41328344
LOC100507420	1.9165297
AATK	0.16251272
TAF1A	0.12969494
LOC285286	0.6480141
MYO18A	0.03877434
RAB39B	1.0349411
LOC100652810	-1.4606299
PCDHB7	0.91731024
GDA	0.230337
XLOC_008079	-2.4551888
NEURL1B	0.39521074
HOTAIR	-2.8990355
VWA5B1	0.26330674
GMEB1	1.028184
LOC100505909	-1.3523356
PTPLAD2	-3.176708
	0.19404294
PDCD6	0.078797266
XLOC_l2_014459	-2.0329435
SOX15	0.25614604
XLOC_005543	1.1784638
C14orf132	-4.7559886
CUL4A	0.59820074
C9orf167	1.9224406
XLOC_003102	1.3080704
XLOC_012977	-1.4124126
XLOC_010670	0.15362006
KRTAP4-3	0.15434454
XLOC_011488	-0.18636842
ZC3HAV1L	0.3821555
